datafile,source,datafile,completeness,consider,year,station,fname_rainfall,fname_erosivity,file_exists
KMI_6439_2017,KMI,KMI_6439_2017,1,1,2017,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2017new cumdistr salles.txt,1
P09_025_2017,VMM,P09_025_2017,0.873481357,0,2017,P09_025,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_025_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_025_2017new cumdistr salles.txt,1
P01_015_2004,VMM,P01_015_2004,-1,0,2004,P01_015,,,
KMI_6439_2016,KMI,KMI_6439_2016,1,1,2016,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2016new cumdistr salles.txt,1
P09_026_2010,VMM,P09_026_2010,0.137156644,0,2010,P09_026,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_026_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_026_2010new cumdistr salles.txt,1
P09_026_2011,VMM,P09_026_2011,0.045142771,0,2011,P09_026,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_026_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_026_2011new cumdistr salles.txt,1
P09_026_2012,VMM,P09_026_2012,0.584244753,0,2012,P09_026,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_026_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_026_2012new cumdistr salles.txt,1
P09_026_2013,VMM,P09_026_2013,0.771725307,0,2013,P09_026,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_026_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_026_2013new cumdistr salles.txt,1
KMI_6439_2015,KMI,KMI_6439_2015,0.950283617,1,2015,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2015new cumdistr salles.txt,1
KMI_6439_2013,KMI,KMI_6439_2013,0.999650594,1,2013,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2013new cumdistr salles.txt,1
P09_026_2016,VMM,P09_026_2016,0.814298561,0,2016,P09_026,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_026_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_026_2016new cumdistr salles.txt,1
KMI_6439_2012,KMI,KMI_6439_2012,0.997695853,1,2012,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2012new cumdistr salles.txt,1
P01_015_2019,VMM,P01_015_2019,0.997861289,1,2019,P01_015,,,
KMI_6439_2010,KMI,KMI_6439_2010,1,1,2010,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2010new cumdistr salles.txt,1
KMI_6439_2009,KMI,KMI_6439_2009,1,1,2009,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2009.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2009new cumdistr salles.txt,1
KMI_6439_2008,KMI,KMI_6439_2008,0.997821351,1,2008,KMI_6439,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6439_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6439_2008new cumdistr salles.txt,1
P09_032_2012,VMM,P09_032_2012,0.923894661,0,2012,P09_032,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_032_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_032_2012new cumdistr salles.txt,1
P09_032_2013,VMM,P09_032_2013,0.780184431,0,2013,P09_032,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_032_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_032_2013new cumdistr salles.txt,1
KMI_6434_2017,KMI,KMI_6434_2017,1,1,2017,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2017new cumdistr salles.txt,1
KMI_6434_2013,KMI,KMI_6434_2013,1,1,2013,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2013new cumdistr salles.txt,1
P09_032_2016,VMM,P09_032_2016,0.456597446,0,2016,P09_032,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_032_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_032_2016new cumdistr salles.txt,1
KMI_6434_2008,KMI,KMI_6434_2008,0.994935854,1,2008,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2008new cumdistr salles.txt,1
P01_015_2020,VMM,P01_015_2020,0.997657394,1,2020,P01_015,,,
P01_029_2008,VMM,P01_029_2008,-1,0,2008,P01_029,,,
P09_034_2010,VMM,P09_034_2010,0.942537313,0,2010,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2010new cumdistr salles.txt,1
P09_034_2011,VMM,P09_034_2011,0.604678363,0,2011,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2011new cumdistr salles.txt,1
P09_034_2012,VMM,P09_034_2012,0.346964856,0,2012,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2012new cumdistr salles.txt,1
P09_034_2013,VMM,P09_034_2013,0.62460828,0,2013,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2013new cumdistr salles.txt,1
P09_034_2014,VMM,P09_034_2014,0.549217002,0,2014,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2014new cumdistr salles.txt,1
P09_034_2015,VMM,P09_034_2015,0.794014854,0,2015,P09_034,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_034_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_034_2015new cumdistr salles.txt,1
KMI_6434_2007,KMI,KMI_6434_2007,0.999688376,1,2007,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2007new cumdistr salles.txt,1
KMI_6434_2006,KMI,KMI_6434_2006,1,1,2006,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2006.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2006new cumdistr salles.txt,1
P01_029_2019,VMM,P01_029_2019,0.907924743,0,2019,P01_029,,,
P09_035_2009,VMM,P09_035_2009,0.949002777,0,2009,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2009.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2009new cumdistr salles.txt,1
P09_035_2010,VMM,P09_035_2010,0.524641638,0,2010,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2010new cumdistr salles.txt,1
P09_035_2011,VMM,P09_035_2011,0.584732824,0,2011,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2011new cumdistr salles.txt,1
P09_035_2012,VMM,P09_035_2012,0.436443704,0,2012,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2012new cumdistr salles.txt,1
P09_035_2013,VMM,P09_035_2013,0.376840982,0,2013,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2013new cumdistr salles.txt,1
KMI_6434_2004,KMI,KMI_6434_2004,0.998302927,1,2004,KMI_6434,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6434_2004.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6434_2004new cumdistr salles.txt,1
P09_035_2015,VMM,P09_035_2015,0.504607215,0,2015,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2015new cumdistr salles.txt,1
P09_035_2016,VMM,P09_035_2016,0.08046931,0,2016,P09_035,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P09_035_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P09_035_2016new cumdistr salles.txt,1
P01_029_2020,VMM,P01_029_2020,0.942762796,0,2020,P01_029,,,
KMI_6431_2017,KMI,KMI_6431_2017,1,1,2017,KMI_6431,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6431_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6431_2017new cumdistr salles.txt,1
P10_011_2006,VMM,P10_011_2006,0.896687697,0,2006,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2006.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2006new cumdistr salles.txt,1
P10_011_2007,VMM,P10_011_2007,0.795220437,0,2007,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2007new cumdistr salles.txt,1
P10_011_2008,VMM,P10_011_2008,0.948445172,0,2008,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2008new cumdistr salles.txt,1
P10_011_2009,VMM,P10_011_2009,0.933942559,0,2009,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2009.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2009new cumdistr salles.txt,1
P01_037_2008,VMM,P01_037_2008,-1,0,2008,P01_037,,,
P10_011_2011,VMM,P10_011_2011,0.934371524,0,2011,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2011new cumdistr salles.txt,1
KMI_6431_2016,KMI,KMI_6431_2016,1,1,2016,KMI_6431,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6431_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6431_2016new cumdistr salles.txt,1
P10_011_2013,VMM,P10_011_2013,0.925596631,0,2013,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2013new cumdistr salles.txt,1
KMI_6431_2015,KMI,KMI_6431_2015,1,1,2015,KMI_6431,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6431_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6431_2015new cumdistr salles.txt,1
P10_011_2015,VMM,P10_011_2015,0.438329682,0,2015,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2015new cumdistr salles.txt,1
KMI_6431_2014,KMI,KMI_6431_2014,1,1,2014,KMI_6431,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6431_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6431_2014new cumdistr salles.txt,1
P10_011_2017,VMM,P10_011_2017,0.759059745,0,2017,P10_011,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_011_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_011_2017new cumdistr salles.txt,1
P10_042_2010,VMM,P10_042_2010,0.405075188,0,2010,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2010new cumdistr salles.txt,1
P10_042_2011,VMM,P10_042_2011,0.72375,0,2011,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2011new cumdistr salles.txt,1
P10_042_2012,VMM,P10_042_2012,0.850453795,0,2012,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2012new cumdistr salles.txt,1
P10_042_2013,VMM,P10_042_2013,0.851046535,0,2013,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2013new cumdistr salles.txt,1
P10_042_2014,VMM,P10_042_2014,0.498048146,0,2014,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2014new cumdistr salles.txt,1
P10_042_2015,VMM,P10_042_2015,0.840273587,0,2015,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2015new cumdistr salles.txt,1
P10_042_2016,VMM,P10_042_2016,0.822169996,0,2016,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2016new cumdistr salles.txt,1
P10_042_2017,VMM,P10_042_2017,0.927306188,0,2017,P10_042,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P10_042_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P10_042_2017new cumdistr salles.txt,1
P01_037_2019,VMM,P01_037_2019,0.795130795,0,2019,P01_037,,,
P11_002_2005,VMM,P11_002_2005,0.933494884,0,2005,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2005.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2005new cumdistr salles.txt,1
KMI_6431_2013,KMI,KMI_6431_2013,1,1,2013,KMI_6431,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6431_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6431_2013new cumdistr salles.txt,1
KMI_6418_2017,KMI,KMI_6418_2017,0.999521531,1,2017,KMI_6418,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6418_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6418_2017new cumdistr salles.txt,1
P11_002_2008,VMM,P11_002_2008,0.919281309,0,2008,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2008new cumdistr salles.txt,1
P01_037_2020,VMM,P01_037_2020,0.967004342,1,2020,P01_037,,,
P11_002_2010,VMM,P11_002_2010,0.886579304,0,2010,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2010new cumdistr salles.txt,1
KMI_6418_2016,KMI,KMI_6418_2016,1,1,2016,KMI_6418,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6418_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6418_2016new cumdistr salles.txt,1
P11_002_2012,VMM,P11_002_2012,0.541733665,0,2012,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2012new cumdistr salles.txt,1
P11_002_2013,VMM,P11_002_2013,0.848824188,0,2013,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2013new cumdistr salles.txt,1
P11_002_2014,VMM,P11_002_2014,0.756878439,0,2014,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2014new cumdistr salles.txt,1
KMI_6418_2015,KMI,KMI_6418_2015,1,1,2015,KMI_6418,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6418_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6418_2015new cumdistr salles.txt,1
P11_002_2016,VMM,P11_002_2016,0.859836438,0,2016,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2016new cumdistr salles.txt,1
P11_002_2017,VMM,P11_002_2017,0.816540348,0,2017,P11_002,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P11_002_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P11_002_2017new cumdistr salles.txt,1
P02_004_2004,VMM,P02_004_2004,-1,0,2004,P02_004,,,
